window_id,clap_sing,clap_speak,clap_logit_diff,clap_ok,error
N6RGCMRicA8_022,-1.1176682,0.46164793,-1.5793161,1,
N6RGCMRicA8_023,-1.8432523,-0.34327963,-1.4999727,1,
N6RGCMRicA8_024,-0.95480108,-1.1616955,0.2068944,1,
N6RGCMRicA8_025,-1.8330466,-2.4908869,0.65784037,1,
N6RGCMRicA8_026,0.35751817,-1.37503,1.7325482,1,
N6RGCMRicA8_027,-3.1603606,-1.705074,-1.4552866,1,
N6RGCMRicA8_028,-3.5635147,-2.7514312,-0.81208348,1,
N6RGCMRicA8_029,-1.8726875,-2.1402435,0.26755607,1,
N6RGCMRicA8_030,0.56657898,-0.25908941,0.82566839,1,
N6RGCMRicA8_031,0.24019925,-0.15333237,0.39353162,1,
N6RGCMRicA8_032,-1.0018059,-2.0461245,1.0443186,1,
N6RGCMRicA8_033,-1.9205822,-1.219047,-0.70153522,1,
N6RGCMRicA8_034,-3.9368763,-1.658843,-2.2780333,1,
N6RGCMRicA8_035,-1.9776759,-1.8890479,-0.088628054,1,
N6RGCMRicA8_036,-0.50318021,-0.53125507,0.028074861,1,
N6RGCMRicA8_037,-0.24092735,-0.90531242,0.66438507,1,
N6RGCMRicA8_038,-0.78412473,0.51044703,-1.2945718,1,
N6RGCMRicA8_039,-1.7503389,-3.1670573,1.4167184,1,
N6RGCMRicA8_040,-0.065867126,-1.5030488,1.4371817,1,
N6RGCMRicA8_041,1.0778598,-0.37713528,1.454995,1,
N6RGCMRicA8_042,-0.78227109,-0.031964071,-0.75030702,1,
N6RGCMRicA8_043,0.085446738,-1.8146057,1.9000525,1,
N6RGCMRicA8_044,1.8165307,1.745061,0.071469665,1,
N6RGCMRicA8_045,-5.2860374,-2.4745653,-2.8114722,1,
N6RGCMRicA8_046,-3.4266257,-2.2903121,-1.1363137,1,
N9MmykOnPAs_000,-1.8057491,0.89278126,-2.6985303,1,
N9MmykOnPAs_001,-1.9579796,0.17803228,-2.1360118,1,
N9MmykOnPAs_002,-2.1172135,-0.49050808,-1.6267054,1,
N9MmykOnPAs_003,-2.9652765,-0.8404479,-2.1248286,1,
N9MmykOnPAs_004,-4.0959587,-0.68881744,-3.4071413,1,
NJjx5iKFXhI_000,-2.4429476,0.28047121,-2.7234188,1,
NJjx5iKFXhI_001,-1.5164098,1.096279,-2.6126888,1,
NJjx5iKFXhI_002,-4.0201769,-0.70547396,-3.3147029,1,
NQ3iktgJ-bM_000,3.4630275,-1.3937587,4.8567861,1,
NQ3iktgJ-bM_001,2.135479,-3.5055697,5.6410487,1,
NQ3iktgJ-bM_002,0.7320689,-2.7145932,3.4466621,1,
NQ3iktgJ-bM_003,4.1783829,-1.2485496,5.4269325,1,
NQ3iktgJ-bM_004,0.75959849,2.5865223,-1.8269238,1,
NQ3iktgJ-bM_005,-4.1029534,-0.019366197,-4.0835872,1,
NXhl-Lkoq6I_000,-2.8183005,-1.0195545,-1.798746,1,
NXhl-Lkoq6I_001,-3.1351027,-0.20468774,-2.930415,1,
NXhl-Lkoq6I_002,-4.7861218,-0.48941115,-4.2967107,1,
NXhl-Lkoq6I_003,-2.4874601,-0.28923795,-2.1982222,1,
NXhl-Lkoq6I_004,-3.8208981,-0.60376793,-3.2171301,1,
NYcSRGEKqX4_000,-1.5079434,1.2112939,-2.7192373,1,
NYcSRGEKqX4_001,-2.0176337,1.2702925,-3.2879262,1,
NYcSRGEKqX4_002,-1.6798866,1.1280978,-2.8079844,1,
NYcSRGEKqX4_003,-2.008621,-0.14368463,-1.8649364,1,
NYcSRGEKqX4_004,-1.9537859,0.67924809,-2.633034,1,
NYcSRGEKqX4_005,-1.9997666,-0.16676319,-1.8330034,1,
NYcSRGEKqX4_006,-1.5386823,1.1347055,-2.6733879,1,
NYcSRGEKqX4_007,-0.62122875,2.2407966,-2.8620253,1,
NYcSRGEKqX4_008,-3.2845843,-0.18833715,-3.0962471,1,
NYcSRGEKqX4_009,-2.9475818,-0.39485762,-2.5527242,1,
NYcSRGEKqX4_010,-1.8005773,1.095975,-2.8965523,1,
NYcSRGEKqX4_011,2.1121492,4.004806,-1.8926568,1,
NYcSRGEKqX4_012,-1.4350214,-1.0783176,-0.35670376,1,
NYcSRGEKqX4_013,-0.72176105,0.47641078,-1.1981718,1,
N_1jL8HEydM_000,-1.0732951,0.8838439,-1.957139,1,
N_1jL8HEydM_001,-0.8155362,0.30682969,-1.1223659,1,
N_1jL8HEydM_002,-2.2397015,0.32817954,-2.567881,1,
N_1jL8HEydM_003,-1.4864028,-0.12226942,-1.3641333,1,
N_1jL8HEydM_004,0.636325,0.70006871,-0.063743711,1,
N_1jL8HEydM_005,-1.7093165,0.34273848,-2.052055,1,
NdYmoZh-0ek_000,-3.2017281,-0.54335457,-2.6583735,1,
NdYmoZh-0ek_001,-2.5783212,-1.2654063,-1.312915,1,
NdYmoZh-0ek_002,-2.9757783,-0.0093673579,-2.966411,1,
NdYmoZh-0ek_003,-3.1810234,-0.60663605,-2.5743873,1,
NdYmoZh-0ek_004,-2.1848423,0.1087471,-2.2935895,1,
NdYmoZh-0ek_005,-3.7029598,-0.53126609,-3.1716937,1,
Ne7y4GDJl9Q_000,-1.8114278,1.257301,-3.0687288,1,
Ne7y4GDJl9Q_001,-2.6505373,-1.3930614,-1.2574759,1,
Ne7y4GDJl9Q_002,-1.6889727,1.2409935,-2.9299662,1,
Ne7y4GDJl9Q_003,-2.3071306,0.53837579,-2.8455064,1,
Ne7y4GDJl9Q_004,-2.7406955,-0.091242619,-2.6494529,1,
Ne7y4GDJl9Q_005,-2.403456,0.28141677,-2.6848727,1,
Ne7y4GDJl9Q_006,-2.2915974,0.96589816,-3.2574955,1,
Ne7y4GDJl9Q_007,-2.2031398,0.12316794,-2.3263077,1,
Ne7y4GDJl9Q_008,-3.8617945,-0.42905086,-3.4327436,1,
NgsJc52HpwM_000,-3.1537564,-0.91390157,-2.2398548,1,
NgsJc52HpwM_001,-2.0123339,-0.5280357,-1.4842982,1,
NgsJc52HpwM_002,-2.2331562,-2.286355,0.053198814,1,
NgsJc52HpwM_003,-4.2170019,-2.1928611,-2.0241408,1,
NgsJc52HpwM_004,-3.7934959,-0.2465988,-3.5468971,1,
NgsJc52HpwM_005,-2.0223956,-0.81550747,-1.2068881,1,
NgsJc52HpwM_006,-2.5732682,-0.12221081,-2.4510574,1,
NgsJc52HpwM_007,-1.7855825,-0.19428165,-1.5913009,1,
NgsJc52HpwM_008,-0.086304978,-2.3873518,2.3010468,1,
NlYiS7zp5Wc_000,0.48275357,0.30796021,0.17479336,1,
NlYiS7zp5Wc_001,-0.39795271,1.5887982,-1.9867509,1,
NlYiS7zp5Wc_002,-1.254742,0.8129791,-2.0677211,1,
NlYiS7zp5Wc_003,-2.3513012,0.19527018,-2.5465714,1,
Ns8OcnMPugY_000,-1.171886,-2.2807586,1.1088727,1,
Ns8OcnMPugY_001,-0.78741598,-0.63529903,-0.15211695,1,
Ns8OcnMPugY_002,0.18860582,0.027394062,0.16121175,1,
Ns8OcnMPugY_003,-1.7000343,0.15353049,-1.8535648,1,
Ns8OcnMPugY_004,-4.153564,-0.87265003,-3.2809139,1,
O4NqkSzNSjE_000,-1.8894908,1.5914009,-3.4808917,1,
O4NqkSzNSjE_001,-2.5436816,0.076964088,-2.6206457,1,
O4NqkSzNSjE_002,-3.3210485,-0.42651501,-2.8945335,1,
O4NqkSzNSjE_003,-3.8312576,-0.72362804,-3.1076295,1,
OBARtsU9QnA_000,-1.3882095,-0.28294891,-1.1052606,1,
OBARtsU9QnA_001,-0.97155738,-0.78757513,-0.18398225,1,
OBARtsU9QnA_002,-0.83618563,-0.95394856,0.11776292,1,
OBARtsU9QnA_003,-0.91414332,-0.08167208,-0.83247124,1,
OBARtsU9QnA_004,-3.1891201,-0.85429198,-2.3348281,1,
OBARtsU9QnA_005,-3.6471109,-0.32519233,-3.3219186,1,
OCWhWWZ0AwY_000,3.5770073,-1.0861808,4.6631881,1,
OCWhWWZ0AwY_001,-0.24416119,0.24414383,-0.48830502,1,
OCWhWWZ0AwY_002,-0.88456446,-1.2816875,0.39712304,1,
OCWhWWZ0AwY_003,-0.81273222,0.81442195,-1.6271542,1,
OCWhWWZ0AwY_004,-1.445951,-1.3941616,-0.051789403,1,
OCWhWWZ0AwY_005,-1.7046065,0.28769696,-1.9923035,1,
OCWhWWZ0AwY_006,-4.0206389,-0.16140591,-3.859233,1,
OFPi0ecSoI8_000,-0.35749224,0.073959887,-0.43145213,1,
OFPi0ecSoI8_001,0.95675486,1.0357795,-0.079024613,1,
OFPi0ecSoI8_002,-1.7613425,0.4244462,-2.1857887,1,
OFPi0ecSoI8_003,-4.4274015,-0.92863101,-3.4987705,1,
OfDo1fLztjs_000,-2.5494008,0.34137431,-2.8907751,1,
OfDo1fLztjs_001,-1.7760845,-2.6028965,0.82681191,1,
OfDo1fLztjs_002,-0.60922581,-0.75451201,0.1452862,1,
OfDo1fLztjs_003,0.89816231,-1.6234525,2.5216148,1,
OfDo1fLztjs_004,-3.4166636,-2.8945527,-0.52211094,1,
OfDo1fLztjs_005,-1.5331192,-1.7350388,0.20191956,1,
OfDo1fLztjs_006,1.3317215,1.1315175,0.20020401,1,
OfDo1fLztjs_007,-0.57727772,-0.85972571,0.28244799,1,
OfDo1fLztjs_008,-0.46145022,-0.96373242,0.5022822,1,
OfDo1fLztjs_009,-0.13025814,-1.1969073,1.0666491,1,
OfDo1fLztjs_010,-0.1445113,-2.3871419,2.2426306,1,
OfDo1fLztjs_011,-2.3507833,-0.39418441,-1.9565989,1,
OlQ0UvbZqxs_000,-1.6063911,-1.1291295,-0.47726154,1,
OlQ0UvbZqxs_001,-2.0761454,-0.023670239,-2.0524752,1,
OlQ0UvbZqxs_002,-1.6211337,1.2227088,-2.8438425,1,
OlQ0UvbZqxs_003,-2.6337564,1.1608517,-3.7946081,1,
OlQ0UvbZqxs_004,-0.18007278,-2.6906438,2.510571,1,
OlQ0UvbZqxs_005,-1.6168702,0.3854945,-2.0023647,1,
OnK2taEbraM_000,1.2008333,1.1405283,0.060304999,1,
OnK2taEbraM_001,-3.7311282,1.9707131,-5.7018414,1,
OnK2taEbraM_002,-0.99157828,-0.3525387,-0.63903958,1,
OnK2taEbraM_003,-3.1631463,-0.093204007,-3.0699423,1,
OnK2taEbraM_004,0.57959527,0.79882419,-0.21922892,1,
OnK2taEbraM_005,-0.62773347,-0.87450874,0.24677527,1,
OnK2taEbraM_006,-2.1421332,0.46953648,-2.6116697,1,
OnK2taEbraM_007,-1.2854027,0.50628877,-1.7916914,1,
OnK2taEbraM_008,-1.0703704,-0.70663095,-0.36373949,1,
OnK2taEbraM_009,-2.5465598,-0.028682375,-2.5178774,1,
OnK2taEbraM_010,-0.9635241,0.017126333,-0.98065044,1,
OnK2taEbraM_011,-2.4457963,-0.60690528,-1.838891,1,
OqABmo1wQaE_000,-2.0309205,-1.741172,-0.28974855,1,
OqABmo1wQaE_001,-4.0840988,-3.6446171,-0.43948174,1,
OqABmo1wQaE_002,-2.7144575,-2.9378371,0.22337961,1,
OqABmo1wQaE_003,-1.4508936,-0.71427292,-0.73662072,1,
OqABmo1wQaE_004,-4.0436282,-3.7410862,-0.30254197,1,
OqABmo1wQaE_005,-1.1548837,-0.73621589,-0.41866785,1,
OqABmo1wQaE_006,-2.1505725,0.44547665,-2.5960492,1,
OqABmo1wQaE_007,-0.63292527,0.90387028,-1.5367956,1,
OqABmo1wQaE_008,-0.28379393,2.1475093,-2.4313033,1,
OqABmo1wQaE_009,-0.41886619,-0.77674681,0.35788062,1,
OqABmo1wQaE_010,0.89786512,-0.11099861,1.0088637,1,
OqABmo1wQaE_011,-3.9859352,-3.4430997,-0.54283547,1,
OqABmo1wQaE_012,-4.5573101,-1.4816509,-3.0756592,1,
OqABmo1wQaE_013,-3.5209591,-2.7451301,-0.77582908,1,
OqABmo1wQaE_014,0.4394671,-2.039475,2.4789421,1,
OqFfzz8sww4_000,-5.5361137,-4.5589538,-0.97715998,1,
OqFfzz8sww4_001,-3.7669389,-3.065484,-0.70145488,1,
OqFfzz8sww4_002,-3.571816,-2.5824327,-0.98938322,1,
OqFfzz8sww4_003,-3.6346312,0.31397271,-3.9486039,1,
OqFfzz8sww4_004,-4.2891297,-1.4450547,-2.8440751,1,
OqFfzz8sww4_005,-3.7600613,-1.4788471,-2.2812141,1,
OqFfzz8sww4_006,-2.2119472,-1.5542805,-0.65766668,1,
OqFfzz8sww4_007,-3.573674,-1.1452657,-2.4284083,1,
OqFfzz8sww4_008,-4.7141776,-2.4800844,-2.2340932,1,
OqFfzz8sww4_009,-4.9536781,-3.1236196,-1.8300586,1,
OqFfzz8sww4_010,-1.4537429,-3.6722553,2.2185124,1,
OqFfzz8sww4_011,-2.4373181,-0.67238355,-1.7649345,1,
OzrNqubstag_000,0.18202294,-2.2092187,2.3912417,1,
OzrNqubstag_001,-1.6454059,-0.7259565,-0.91944939,1,
OzrNqubstag_002,-5.1911206,-2.4203904,-2.7707303,1,
P-jbyxAzsW8_000,0.18202294,-2.2092187,2.3912417,1,
P-jbyxAzsW8_001,1.4233185,2.8252766,-1.4019581,1,
P-jbyxAzsW8_002,-1.120947,0.01333721,-1.1342842,1,
P-jbyxAzsW8_003,-1.7971569,-2.544137,0.74698007,1,
P-jbyxAzsW8_004,-3.8801413,-2.9644268,-0.9157145,1,
P-jbyxAzsW8_005,-1.8822663,-2.1782551,0.2959888,1,
P-jbyxAzsW8_006,-5.580678,-3.0245695,-2.5561085,1,
PBuicCInFfk_000,-0.57672828,0.38484794,-0.96157622,1,
PBuicCInFfk_001,-3.6231165,0.18394101,-3.8070575,1,
PEFDCay69M8_000,-6.0809436,-3.7637196,-2.317224,1,
PEFDCay69M8_001,-1.8796489,0.031652015,-1.9113009,1,
PEFDCay69M8_002,1.1563129,1.336217,-0.1799041,1,
PEFDCay69M8_003,0.31728786,0.59251022,-0.27522236,1,
PEFDCay69M8_004,0.45198229,1.5290178,-1.0770355,1,
PEFDCay69M8_005,-0.95614785,-0.13904442,-0.81710343,1,
PEFDCay69M8_006,-0.3743023,-2.9483602,2.5740579,1,
PSz4Xf47C98_000,-0.45055729,-0.85889739,0.4083401,1,
PSz4Xf47C98_001,-3.3222277,-2.6474195,-0.67480826,1,
PSz4Xf47C98_002,-2.5679817,-1.017521,-1.5504607,1,
PSz4Xf47C98_003,-3.3073339,-2.076865,-1.230469,1,
PSz4Xf47C98_004,-2.0308506,-0.35380027,-1.6770504,1,
PSz4Xf47C98_005,-2.2143073,-0.052046418,-2.1622609,1,
PSz4Xf47C98_006,-0.43663612,-0.56605023,0.12941411,1,
PSz4Xf47C98_007,2.9612477,-0.88926667,3.8505144,1,
PSz4Xf47C98_008,4.2336774,-0.23623639,4.4699138,1,
PSz4Xf47C98_009,4.81568,0.640306,4.175374,1,
PSz4Xf47C98_010,-2.1944289,-2.1122096,-0.082219362,1,
PSz4Xf47C98_011,0.92140943,-2.1653328,3.0867422,1,
PSz4Xf47C98_012,3.3030019,-0.23097984,3.5339817,1,
PSz4Xf47C98_013,-0.29292104,-2.3692346,2.0763135,1,
PSz4Xf47C98_014,-1.0708956,0.121227,-1.1921226,1,
PlLXRExhFhk_000,1.1454486,0.49573693,0.64971164,1,
PlLXRExhFhk_001,-2.4934731,-0.30462176,-2.1888513,1,
PlLXRExhFhk_002,-4.5175295,-0.75541556,-3.7621139,1,
Prlv_TA2KSM_000,2.014616,-2.3544357,4.3690517,1,
Prlv_TA2KSM_001,2.9743707,-0.95659488,3.9309656,1,
Prlv_TA2KSM_002,2.0469296,-2.407691,4.4546206,1,
Prlv_TA2KSM_003,3.0252352,-2.0293777,5.0546129,1,
Prlv_TA2KSM_004,3.0508699,-0.71668071,3.7675506,1,
Prlv_TA2KSM_005,-0.66258842,-0.67636055,0.01377213,1,
Prlv_TA2KSM_006,-1.318556,-0.22544146,-1.0931145,1,
Prlv_TA2KSM_007,-2.2630191,-1.7230399,-0.53997922,1,
Prlv_TA2KSM_008,-2.6058874,-0.91176593,-1.6941215,1,
Q1DIEG8m_os_000,-1.9023542,-1.8929352,-0.0094190836,1,
Q1DIEG8m_os_001,-3.558862,-1.5238855,-2.0349765,1,
Q1DIEG8m_os_002,-3.8493116,-2.2731745,-1.5761371,1,
Q1DIEG8m_os_003,-2.4256995,-0.56177133,-1.8639281,1,
Q1DIEG8m_os_004,-3.3731148,-1.0554173,-2.3176975,1,
Q1DIEG8m_os_005,-4.1414065,-0.89577675,-3.2456298,1,
QE6ZYem6rZc_000,-0.42627248,0.98198164,-1.4082541,1,
QE6ZYem6rZc_001,-3.3437536,-1.259684,-2.0840696,1,
QE6ZYem6rZc_002,-1.6148874,0.80081201,-2.4156994,1,
QE6ZYem6rZc_003,-3.8052962,-0.45185229,-3.3534439,1,
QFh7ktSHtsU_000,-1.879566,-0.096820809,-1.7827451,1,
QFh7ktSHtsU_001,-0.82088715,0.83557665,-1.6564638,1,
QFh7ktSHtsU_002,-2.4166853,0.92527908,-3.3419644,1,
QFh7ktSHtsU_003,-2.1112688,0.97589833,-3.0871671,1,
QFh7ktSHtsU_004,-3.995085,-0.96231264,-3.0327724,1,
QFh7ktSHtsU_005,-3.165261,1.816384,-4.981645,1,
QFh7ktSHtsU_006,0.28302026,-1.0013145,1.2843348,1,
QFh7ktSHtsU_007,-0.21872635,-0.073321246,-0.14540511,1,
QMcQX7Yz53w_000,-5.775074,-1.3465158,-4.4285582,1,
QMcQX7Yz53w_001,-1.7470378,0.24131966,-1.9883574,1,
QMcQX7Yz53w_002,-3.5377207,-0.50471437,-3.0330063,1,
QMcQX7Yz53w_003,-1.3742032,-0.071236379,-1.3029668,1,
QMcQX7Yz53w_004,-3.1330593,0.0873923,-3.2204516,1,
QgXuMcp2qJs_000,-2.6275368,-0.76912194,-1.8584148,1,
QgXuMcp2qJs_001,-1.6400274,0.6843183,-2.3243457,1,
QgXuMcp2qJs_002,-2.9948156,0.13359116,-3.1284067,1,
QgXuMcp2qJs_003,-2.2271149,1.2487892,-3.4759041,1,
QgXuMcp2qJs_004,-3.7154229,-0.34069893,-3.3747239,1,
QjWjr1eyqDA_000,-2.1286414,-1.59793,-0.53071141,1,
QjWjr1eyqDA_001,4.7388086,0.91501957,3.8237891,1,
QjWjr1eyqDA_002,2.2943964,-1.1651939,3.4595903,1,
QjWjr1eyqDA_003,3.1343424,-0.78213084,3.9164733,1,
QjWjr1eyqDA_004,3.7868757,-1.0966313,4.883507,1,
QjWjr1eyqDA_005,2.3301191,-0.31565544,2.6457746,1,
QjWjr1eyqDA_006,4.4953451,-0.37821847,4.8735636,1,
QjWjr1eyqDA_007,4.1995382,-1.1045895,5.3041277,1,
QjWjr1eyqDA_008,3.4219987,-2.3657651,5.7877638,1,
QjWjr1eyqDA_009,3.3878195,-0.24973306,3.6375526,1,
QjWjr1eyqDA_010,2.9312923,-0.2399665,3.1712588,1,
QjWjr1eyqDA_011,4.8765345,-0.11266778,4.9892022,1,
QjWjr1eyqDA_012,3.6308551,-1.3326851,4.9635402,1,
QjWjr1eyqDA_013,6.7179422,0.081608333,6.6363339,1,
QjWjr1eyqDA_014,4.5537229,-1.555531,6.1092539,1,
QjWjr1eyqDA_015,-2.1965022,-0.10432335,-2.0921789,1,
QjWjr1eyqDA_016,-3.8331473,-0.60564554,-3.2275017,1,
QjmVsoAbkB4_000,-1.2791907,0.27560118,-1.5547918,1,
QjmVsoAbkB4_001,1.4127998,1.7769873,-0.36418748,1,
QjmVsoAbkB4_002,2.5679128,3.4413137,-0.87340093,1,
QjmVsoAbkB4_003,-4.2106833,-2.0179276,-2.1927557,1,
QjmVsoAbkB4_004,-4.2420502,-1.4309506,-2.8110995,1,
QqZnVpKZlaM_000,-3.6241479,-0.65531105,-2.9688368,1,
QqZnVpKZlaM_001,-0.51988709,0.45873281,-0.9786199,1,
QqZnVpKZlaM_002,-2.0075378,0.54559445,-2.5531323,1,
QqZnVpKZlaM_003,-2.5715199,-0.90171075,-1.6698091,1,
QqZnVpKZlaM_004,-4.0903144,-0.8647266,-3.2255878,1,
R1-E5NeMTq0_000,-0.45114541,0.63135827,-1.0825037,1,
R1-E5NeMTq0_001,-1.8484873,-0.60793763,-1.2405496,1,
R1-E5NeMTq0_002,-1.850276,1.261912,-3.112188,1,
R1-E5NeMTq0_003,-1.7628337,1.1199123,-2.882746,1,
R1-E5NeMTq0_004,-1.8633745,0.74886072,-2.6122352,1,
R1-E5NeMTq0_005,0.66650242,1.3232297,-0.65672725,1,
R1-E5NeMTq0_006,-1.0778701,0.27670997,-1.3545801,1,
R1-E5NeMTq0_007,-0.77992749,1.1616633,-1.9415908,1,
R1-E5NeMTq0_008,-1.7615278,0.10729352,-1.8688213,1,
R1-E5NeMTq0_009,-1.5142146,0.031313363,-1.545528,1,
R1-E5NeMTq0_010,-0.93625122,0.83595741,-1.7722086,1,
R1-E5NeMTq0_011,-1.229226,0.43600848,-1.6652345,1,
R1-E5NeMTq0_012,-1.1625875,-0.021247398,-1.1413401,1,
R1-E5NeMTq0_013,-2.2043266,0.057325963,-2.2616526,1,
R1-E5NeMTq0_014,-1.7937226,0.2935819,-2.0873045,1,
R1-E5NeMTq0_015,-0.14728914,0.32098588,-0.46827503,1,
R1-E5NeMTq0_016,-1.0028148,0.27241424,-1.275229,1,
R1-E5NeMTq0_017,3.776407,1.7872198,1.9891872,1,
R1-E5NeMTq0_018,4.5814476,1.9529487,2.6284989,1,
R1-E5NeMTq0_019,-3.3630393,-1.3530141,-2.0100251,1,
R1-E5NeMTq0_020,-4.1503501,-0.99373037,-3.1566197,1,
R43WTWwgYGY_000,-1.7302278,-2.625577,0.89534914,1,
R43WTWwgYGY_001,-2.1021819,0.1412064,-2.2433883,1,
R43WTWwgYGY_002,-1.4607898,-0.98671234,-0.47407746,1,
R43WTWwgYGY_003,-3.0073655,0.082264781,-3.0896302,1,
R43WTWwgYGY_004,-2.1812952,0.65437675,-2.8356719,1,
R43WTWwgYGY_005,-1.3841279,-1.621281,0.23715317,1,
R43WTWwgYGY_006,-3.6264093,-0.39448556,-3.2319237,1,
R43WTWwgYGY_007,-1.3193537,0.77911001,-2.0984637,1,
R43WTWwgYGY_008,-2.8559036,1.3765483,-4.2324519,1,
R43WTWwgYGY_009,0.56026065,1.8751396,-1.3148789,1,
R43WTWwgYGY_010,-4.2075973,-3.6030922,-0.60450506,1,
R43WTWwgYGY_011,-2.6684189,-0.7534734,-1.9149455,1,
R43WTWwgYGY_012,-3.7582242,-0.50761092,-3.2506133,1,
RMOyCOQSNIQ_000,0.18202294,-2.2092187,2.3912417,1,
RMOyCOQSNIQ_001,-2.0430572,0.56064504,-2.6037022,1,
RMOyCOQSNIQ_002,-0.26788178,-1.7010354,1.4331536,1,
RMOyCOQSNIQ_003,-3.558095,-5.2636719,1.7055769,1,
RMOyCOQSNIQ_004,-3.3322716,-1.2029411,-2.1293305,1,
RMOyCOQSNIQ_005,-3.2248785,-3.4640338,0.23915529,1,
RMOyCOQSNIQ_006,-3.6555605,-1.6472329,-2.0083276,1,
RMOyCOQSNIQ_007,-2.2586901,-1.3314863,-0.92720377,1,
RMOyCOQSNIQ_008,-3.2157488,-0.13434903,-3.0813998,1,
RMOyCOQSNIQ_009,-2.553087,-3.0056398,0.4525528,1,
RMOyCOQSNIQ_010,-3.0188572,-2.1880524,-0.83080482,1,
RMOyCOQSNIQ_011,-2.4667888,-2.7467241,0.27993536,1,
RMOyCOQSNIQ_012,-2.0065453,-1.0506836,-0.95586169,1,
RMOyCOQSNIQ_013,-1.4945325,-1.8381752,0.34364271,1,
RMOyCOQSNIQ_014,-3.3834717,-2.6053054,-0.77816629,1,
RMOyCOQSNIQ_015,-4.8650165,-2.9493825,-1.9156339,1,
RMOyCOQSNIQ_016,-5.0454822,-2.7107697,-2.3347125,1,
RTYjh4qhcEk_000,-3.1918724,-1.3992581,-1.7926142,1,
RTYjh4qhcEk_001,-3.1744745,-2.3959854,-0.77848911,1,
RTYjh4qhcEk_002,-2.7258303,-0.40353,-2.3223003,1,
RTYjh4qhcEk_003,-2.1884336,0.86787307,-3.0563067,1,
RTYjh4qhcEk_004,-3.5419579,-1.2990148,-2.242943,1,
RTYjh4qhcEk_005,-4.1245284,-0.56909001,-3.5554384,1,
RYFm405HgV4_000,-0.19813421,1.8712561,-2.0693903,1,
RYFm405HgV4_001,-3.9643538,-0.32176536,-3.6425884,1,
RZSN8vn4_1o_000,-3.1086862,-0.75173563,-2.3569506,1,
RZSN8vn4_1o_001,-1.5423185,-0.18032594,-1.3619925,1,
RZSN8vn4_1o_002,-0.548989,-0.95313448,0.40414548,1,
RZSN8vn4_1o_003,-1.5871295,0.92829329,-2.5154228,1,
RZSN8vn4_1o_004,-2.8248222,0.20129898,-3.0261212,1,
RZSN8vn4_1o_005,-2.7271492,-0.478995,-2.2481543,1,
RZSN8vn4_1o_006,-3.1052227,-0.50828511,-2.5969376,1,
RZSN8vn4_1o_007,-3.3819246,-0.90667206,-2.4752526,1,
RZSN8vn4_1o_008,-0.179906,-0.43592158,0.25601558,1,
RZSN8vn4_1o_009,-0.21236262,0.42717853,-0.63954115,1,
RZSN8vn4_1o_010,-2.6315866,0.66172945,-3.293316,1,
RZSN8vn4_1o_011,-3.4432421,0.35286471,-3.7961068,1,
RZSN8vn4_1o_012,-0.13275841,0.19750036,-0.33025877,1,
RZSN8vn4_1o_013,-1.2427095,0.50380635,-1.7465159,1,
RZSN8vn4_1o_014,-0.20186755,-2.8245578,2.6226902,1,
RZSN8vn4_1o_015,-2.8178468,-1.365872,-1.4519747,1,
Rke75Kw5GU8_000,-4.04252,-0.086724773,-3.9557953,1,
Rke75Kw5GU8_001,-1.5896106,-0.010578644,-1.5790319,1,
Rke75Kw5GU8_002,1.9785025,-0.23618825,2.2146908,1,
Rke75Kw5GU8_003,0.85264641,0.65965843,0.19298798,1,
Rke75Kw5GU8_004,-0.5162729,0.69783592,-1.2141088,1,
Rke75Kw5GU8_005,0.74449897,0.52932596,0.21517301,1,
Rke75Kw5GU8_006,1.2508974,1.3259312,-0.075033784,1,
Rke75Kw5GU8_007,0.62729073,1.8442179,-1.2169272,1,
Rke75Kw5GU8_008,0.22102121,-0.47291592,0.69393712,1,
Rke75Kw5GU8_009,-0.151383,1.2084972,-1.3598802,1,
Rke75Kw5GU8_010,1.8093213,1.6452445,0.16407681,1,
Rke75Kw5GU8_011,0.21572439,2.6455874,-2.4298631,1,
Rke75Kw5GU8_012,-0.84963089,-0.51798403,-0.33164686,1,
Rke75Kw5GU8_013,-0.031707034,1.0966026,-1.1283096,1,
Rke75Kw5GU8_014,0.068940125,0.46173409,-0.39279396,1,
Rke75Kw5GU8_015,-0.27674136,-0.45145416,0.17471281,1,
Rke75Kw5GU8_016,-0.1445476,0.83751237,-0.98205997,1,
Rke75Kw5GU8_017,-0.67356229,1.2406946,-1.9142569,1,
Rke75Kw5GU8_018,0.85971326,3.8137319,-2.9540187,1,
Rke75Kw5GU8_019,0.37510464,0.94706166,-0.57195702,1,
Rke75Kw5GU8_020,0.73756248,1.0484591,-0.31089658,1,
Rke75Kw5GU8_021,-1.8011206,-2.0828991,0.28177845,1,
Rke75Kw5GU8_022,0.067423061,1.7530501,-1.685627,1,
Rke75Kw5GU8_023,-0.25432923,-2.8098872,2.5555579,1,
Rke75Kw5GU8_024,-2.8101819,-1.0075473,-1.8026346,1,
RnH3K-ddpjs_000,-2.3402681,0.690256,-3.0305241,1,
RnH3K-ddpjs_001,-3.1001713,-0.13137735,-2.968794,1,
RnH3K-ddpjs_002,4.7787995,-0.17028087,4.9490804,1,
RnH3K-ddpjs_003,4.5446315,-0.94018817,5.4848197,1,
RnH3K-ddpjs_004,5.0324435,-1.3965167,6.4289602,1,
