window_id,video_id,tier,idx,start,end,dur,parody_flag,song_flag,recitation_flag,film_flag,film_related_core,contemporary_only,matched_keywords,singing_prob,dialogue_film
AP22Vghq_58_000,AP22Vghq_58,A,0,6.498,9.982,3.484,0,0,0,0,0,1,,,
AP22Vghq_58_001,AP22Vghq_58,A,1,12.354,27.454,15.1,0,0,0,0,0,1,,,
AP22Vghq_58_002,AP22Vghq_58,A,2,38.146,40.606,2.46,0,0,0,0,0,1,,,
AP22Vghq_58_003,AP22Vghq_58,A,3,51.618,53.182,1.564,0,0,0,0,0,1,,,
AP22Vghq_58_004,AP22Vghq_58,A,4,64.29,65.79,1.5,0,0,0,0,0,1,,,
AP22Vghq_58_005,AP22Vghq_58,B,5,70.722,77.31,6.588,0,0,0,0,0,1,,,
AP22Vghq_58_006,AP22Vghq_58,B,6,83.874,87.806,3.932,0,0,0,0,0,1,,,
AYmhFCZIO0w_000,AYmhFCZIO0w,B,0,0.0,4.35,4.35,0,0,0,0,0,1,,,
AYmhFCZIO0w_001,AYmhFCZIO0w,B,1,4.098,44.198,40.1,0,0,0,0,0,1,,,
AYmhFCZIO0w_002,AYmhFCZIO0w,B,2,43.898,67.166,23.268,0,0,0,0,0,1,,0.035388171672821,0
AYmhFCZIO0w_003,AYmhFCZIO0w,B,3,66.978,89.182,22.204,0,0,0,0,0,1,,,
AYmhFCZIO0w_004,AYmhFCZIO0w,B,4,88.962,120.766,31.804,0,0,0,0,0,1,,,
AYmhFCZIO0w_005,AYmhFCZIO0w,A,5,127.298,131.166,3.868,0,0,0,0,0,1,,,
A_iOhZBEuPQ_000,A_iOhZBEuPQ,A,0,27.01,37.566,10.556,0,0,0,0,0,1,,,
A_iOhZBEuPQ_001,A_iOhZBEuPQ,A,1,39.106,55.358,16.252,0,0,0,0,0,1,,,
A_iOhZBEuPQ_002,A_iOhZBEuPQ,C,2,58.338,62.59,4.252,0,0,0,0,0,1,,,
A_iOhZBEuPQ_003,A_iOhZBEuPQ,B,3,68.162,74.43,6.268,0,0,0,0,0,1,,,
A_iOhZBEuPQ_004,A_iOhZBEuPQ,A,4,80.962,84.83,3.868,0,0,0,0,0,1,,,
Ac1e1ibIHpk_000,Ac1e1ibIHpk,B,0,0.098,40.318,40.22,0,0,0,0,0,1,,,
Ac1e1ibIHpk_001,Ac1e1ibIHpk,B,1,40.45,61.15,20.7,0,0,0,0,0,1,,,
Ac1e1ibIHpk_002,Ac1e1ibIHpk,B,2,195.362,201.79,6.428,0,0,0,0,0,1,,,
Ac1e1ibIHpk_003,Ac1e1ibIHpk,A,3,208.226,212.222,3.996,0,0,0,0,0,1,,,
AiKOYN8H1EU_000,AiKOYN8H1EU,A,0,0.674,12.926,12.252,0,0,0,0,0,1,,,
AiKOYN8H1EU_001,AiKOYN8H1EU,A,1,35.65,67.71,32.06,0,0,0,0,0,1,,,
AiKOYN8H1EU_002,AiKOYN8H1EU,B,2,68.674,83.902,15.228,0,0,0,0,0,1,,,
AiKOYN8H1EU_003,AiKOYN8H1EU,A,3,86.69,97.662,10.972,0,0,0,0,0,1,,,
AiKOYN8H1EU_004,AiKOYN8H1EU,A,4,98.562,129.214,30.652,0,0,0,0,0,1,,,
AiKOYN8H1EU_005,AiKOYN8H1EU,A,5,129.762,132.702,2.94,0,0,0,0,0,1,,,
AiKOYN8H1EU_006,AiKOYN8H1EU,A,6,135.81,140.446,4.636,0,0,0,0,0,1,,,
AiKOYN8H1EU_007,AiKOYN8H1EU,A,7,142.722,144.862,2.14,0,0,0,0,0,1,,,
AiKOYN8H1EU_008,AiKOYN8H1EU,A,8,145.762,148.798,3.036,0,0,0,0,0,1,,,
AiKOYN8H1EU_009,AiKOYN8H1EU,A,9,151.682,176.062,24.38,0,0,0,0,0,1,,,
AiKOYN8H1EU_010,AiKOYN8H1EU,A,10,176.642,211.934,35.292,0,0,0,0,0,1,,,
AiKOYN8H1EU_011,AiKOYN8H1EU,A,11,214.69,241.566,26.876,0,0,0,0,0,1,,,
AiKOYN8H1EU_012,AiKOYN8H1EU,B,12,243.938,250.622,6.684,0,0,0,0,0,1,,,
AiKOYN8H1EU_013,AiKOYN8H1EU,A,13,256.066,260.062,3.996,0,0,0,0,0,1,,,
AmHA9dbYFy0_000,AmHA9dbYFy0,A,0,6.978,9.054,2.076,0,0,0,0,0,1,,,
AmHA9dbYFy0_001,AmHA9dbYFy0,A,1,10.146,12.83,2.684,0,0,0,0,0,1,,,
AmHA9dbYFy0_002,AmHA9dbYFy0,A,2,73.41,79.486,6.076,0,0,0,0,0,1,,,
AmHA9dbYFy0_003,AmHA9dbYFy0,B,3,83.01,89.534,6.524,0,0,0,0,0,1,,,
AmHA9dbYFy0_004,AmHA9dbYFy0,A,4,96.098,99.966,3.868,0,0,0,0,0,1,,,
BHn7eeA0BVo_000,BHn7eeA0BVo,A,0,0.226,6.718,6.492,0,0,0,0,0,1,,,
BHn7eeA0BVo_001,BHn7eeA0BVo,A,1,7.298,30.654,23.356,0,0,0,0,0,1,,,
BHn7eeA0BVo_002,BHn7eeA0BVo,A,2,31.202,42.334,11.132,0,0,0,0,0,1,,,
BHn7eeA0BVo_003,BHn7eeA0BVo,B,3,43.042,81.886,38.844,0,0,0,0,0,1,,,
BHn7eeA0BVo_004,BHn7eeA0BVo,B,4,82.018,104.926,22.908,0,0,0,0,0,1,,,
BHn7eeA0BVo_005,BHn7eeA0BVo,A,5,111.458,115.326,3.868,0,0,0,0,0,1,,,
BKWMXVpYcP4_000,BKWMXVpYcP4,B,0,0.0,27.614,27.614,0,0,0,0,0,1,,,
BKWMXVpYcP4_001,BKWMXVpYcP4,B,1,27.49,45.374,17.884,0,0,0,0,0,1,,,
BKWMXVpYcP4_002,BKWMXVpYcP4,B,2,135.17,146.366,11.196,0,0,0,0,0,1,,,
BKWMXVpYcP4_003,BKWMXVpYcP4,A,3,152.93,156.83,3.9,0,0,0,0,0,1,,,
BQysXN0mc0g_000,BQysXN0mc0g,A,0,4.866,28.862,23.996,0,0,1,0,0,0,recitation:朗讀,,
BQysXN0mc0g_001,BQysXN0mc0g,B,1,30.498,70.782,40.284,0,0,1,0,0,0,recitation:朗讀,,
BQysXN0mc0g_002,BQysXN0mc0g,B,2,70.786,100.638,29.852,0,0,1,0,0,0,recitation:朗讀,,
BQysXN0mc0g_003,BQysXN0mc0g,C,3,102.69,108.478,5.788,0,0,1,0,0,0,recitation:朗讀,,
BQysXN0mc0g_004,BQysXN0mc0g,A,4,115.842,119.838,3.996,0,0,1,0,0,0,recitation:朗讀,,
BUL3p_uvehs_000,BUL3p_uvehs,C,0,0.0,34.654,34.654,0,0,0,0,0,1,,,
BUL3p_uvehs_001,BUL3p_uvehs,B,1,41.154,45.086,3.932,0,0,0,0,0,1,,,
BWbT_CqORko_000,BWbT_CqORko,B,0,0.706,35.518,34.812,0,0,0,0,0,1,,,
BWbT_CqORko_001,BWbT_CqORko,B,1,35.586,71.998,36.412,0,0,0,0,0,1,,,
BWbT_CqORko_002,BWbT_CqORko,B,2,72.098,84.382,12.284,0,0,0,0,0,1,,,
BWbT_CqORko_003,BWbT_CqORko,B,3,84.898,97.534,12.636,0,0,0,0,0,1,,,
BWbT_CqORko_004,BWbT_CqORko,B,4,104.066,107.998,3.932,0,0,0,0,0,1,,,
BZ4zd3idtVY_000,BZ4zd3idtVY,A,0,0.0,17.214,17.214,0,0,0,1,1,0,film_clip:李小龍,,
BZ4zd3idtVY_001,BZ4zd3idtVY,A,1,46.21,53.31,7.1,0,0,0,1,1,0,film_clip:李小龍,,
BZ4zd3idtVY_002,BZ4zd3idtVY,B,2,81.378,119.838,38.46,0,0,0,1,1,0,film_clip:李小龍,,
BZ4zd3idtVY_003,BZ4zd3idtVY,B,3,119.714,122.11,2.396,0,0,0,1,1,0,film_clip:李小龍,,
BZ4zd3idtVY_004,BZ4zd3idtVY,B,4,128.45,141.982,13.532,0,0,0,1,1,0,film_clip:李小龍,,
BZ4zd3idtVY_005,BZ4zd3idtVY,A,5,148.578,152.446,3.868,0,0,0,1,1,0,film_clip:李小龍,,
BgtPMo7NmOs_000,BgtPMo7NmOs,A,0,51.746,64.318,12.572,0,0,0,0,0,1,,,
BgtPMo7NmOs_001,BgtPMo7NmOs,A,1,108.29,120.894,12.604,0,0,0,0,0,1,,,
BgtPMo7NmOs_002,BgtPMo7NmOs,B,2,124.962,131.646,6.684,0,0,0,0,0,1,,,
BgtPMo7NmOs_003,BgtPMo7NmOs,A,3,138.178,142.078,3.9,0,0,0,0,0,1,,,
Bwm3SWdYJnQ_000,Bwm3SWdYJnQ,A,0,0.0,38.91,38.91,0,0,0,1,1,0,film_clip:林鳳|粵語片,,
Bwm3SWdYJnQ_001,Bwm3SWdYJnQ,B,1,213.122,214.622,1.5,0,0,0,1,1,0,film_clip:林鳳|粵語片,,
Bwm3SWdYJnQ_002,Bwm3SWdYJnQ,B,2,215.362,217.694,2.332,0,0,0,1,1,0,film_clip:林鳳|粵語片,,
Bwm3SWdYJnQ_003,Bwm3SWdYJnQ,A,3,224.514,228.222,3.708,0,0,0,1,1,0,film_clip:林鳳|粵語片,,
CHlnwI3VY6E_000,CHlnwI3VY6E,B,0,0.0,18.334,18.334,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_001,CHlnwI3VY6E,B,1,18.082,54.558,36.476,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_002,CHlnwI3VY6E,A,2,60.322,66.558,6.236,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_003,CHlnwI3VY6E,A,3,68.418,71.422,3.004,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_004,CHlnwI3VY6E,A,4,72.482,90.91,18.428,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_005,CHlnwI3VY6E,A,5,96.674,106.494,9.82,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_006,CHlnwI3VY6E,A,6,107.458,111.006,3.548,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_007,CHlnwI3VY6E,A,7,112.066,116.03,3.964,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_008,CHlnwI3VY6E,B,8,245.218,271.198,25.98,0,0,0,1,1,0,film_clip:林鳳,,
CHlnwI3VY6E_009,CHlnwI3VY6E,B,9,277.762,281.694,3.932,0,0,0,1,1,0,film_clip:林鳳,,
CMRF9UwRKpY_000,CMRF9UwRKpY,B,0,5.826,34.462,28.636,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_001,CMRF9UwRKpY,A,1,38.082,42.238,4.156,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_002,CMRF9UwRKpY,A,2,53.474,57.662,4.188,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_003,CMRF9UwRKpY,A,3,68.802,70.75,1.948,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_004,CMRF9UwRKpY,A,4,73.154,79.038,5.884,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_005,CMRF9UwRKpY,B,5,79.81,86.59,6.78,0,0,0,1,1,0,film_clip:李小龍,,
CMRF9UwRKpY_006,CMRF9UwRKpY,B,6,93.09,97.054,3.964,0,0,0,1,1,0,film_clip:李小龍,,
CdhQt9XM4G0_000,CdhQt9XM4G0,C,0,0.226,35.07,34.844,0,0,0,1,1,0,film_clip:李小龍,,
CdhQt9XM4G0_001,CdhQt9XM4G0,C,1,35.65,74.11,38.46,0,0,0,1,1,0,film_clip:李小龍,,
CdhQt9XM4G0_002,CdhQt9XM4G0,C,2,74.082,92.062,17.98,0,0,0,1,1,0,film_clip:李小龍,,
CdhQt9XM4G0_003,CdhQt9XM4G0,B,3,93.122,99.902,6.78,0,0,0,1,1,0,film_clip:李小龍,,
CdhQt9XM4G0_004,CdhQt9XM4G0,A,4,106.402,110.302,3.9,0,0,0,1,1,0,film_clip:李小龍,,
CfZWjk-lBJs_000,CfZWjk-lBJs,A,0,6.69,19.934,13.244,0,1,0,0,0,0,song:主題曲|主唱,0.0245210919529199,0
CfZWjk-lBJs_001,CfZWjk-lBJs,B,1,28.994,34.654,5.66,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_002,CfZWjk-lBJs,B,2,34.402,73.502,39.1,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_003,CfZWjk-lBJs,B,3,73.73,81.054,7.324,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_004,CfZWjk-lBJs,A,4,84.738,120.51,35.772,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_005,CfZWjk-lBJs,B,5,127.394,133.158,5.764,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_006,CfZWjk-lBJs,B,6,132.858,171.934,39.076,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_007,CfZWjk-lBJs,B,7,172.162,179.518,7.356,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_008,CfZWjk-lBJs,A,8,183.17,219.006,35.836,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_009,CfZWjk-lBJs,A,9,226.21,230.974,4.764,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_010,CfZWjk-lBJs,A,10,235.618,238.302,2.684,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_011,CfZWjk-lBJs,B,11,247.618,254.142,6.524,0,1,0,0,0,0,song:主題曲|主唱,,
CfZWjk-lBJs_012,CfZWjk-lBJs,A,12,260.674,264.574,3.9,0,1,0,0,0,0,song:主題曲|主唱,,
ChuWKGky328_000,ChuWKGky328,A,0,0.706,12.222,11.516,0,0,0,0,0,1,,,
ChuWKGky328_001,ChuWKGky328,A,1,15.298,18.814,3.516,0,0,0,0,0,1,,,
ChuWKGky328_002,ChuWKGky328,A,2,30.306,34.11,3.804,0,0,0,0,0,1,,,
ChuWKGky328_003,ChuWKGky328,A,3,43.042,44.894,1.852,0,0,0,0,0,1,,,
ChuWKGky328_004,ChuWKGky328,A,4,50.466,57.246,6.78,0,0,0,0,0,1,,,
ChuWKGky328_005,ChuWKGky328,A,5,59.17,63.07,3.9,0,0,0,0,0,1,,,
ChuWKGky328_006,ChuWKGky328,B,6,68.77,103.166,34.396,0,0,0,0,0,1,,,
ChuWKGky328_007,ChuWKGky328,B,7,102.978,109.534,6.556,0,0,0,0,0,1,,,
ChuWKGky328_008,ChuWKGky328,A,8,113.602,119.198,5.596,0,0,0,0,0,1,,,
ChuWKGky328_009,ChuWKGky328,A,9,120.898,126.654,5.756,0,0,0,0,0,1,,,
ChuWKGky328_010,ChuWKGky328,B,10,130.818,137.534,6.716,0,0,0,0,0,1,,,
ChuWKGky328_011,ChuWKGky328,A,11,142.978,146.974,3.996,0,0,0,0,0,1,,,
Clf5BfnM9Jw_000,Clf5BfnM9Jw,A,0,0.578,11.71,11.132,0,0,0,0,0,1,,,
Clf5BfnM9Jw_001,Clf5BfnM9Jw,A,1,13.602,24.254,10.652,0,0,0,0,0,1,,,
Clf5BfnM9Jw_002,Clf5BfnM9Jw,A,2,24.994,45.854,20.86,0,0,0,0,0,1,,,
Clf5BfnM9Jw_003,Clf5BfnM9Jw,B,3,46.754,62.718,15.964,0,0,0,0,0,1,,,
Clf5BfnM9Jw_004,Clf5BfnM9Jw,A,4,63.842,82.11,18.268,0,0,0,0,0,1,,,
Clf5BfnM9Jw_005,Clf5BfnM9Jw,A,5,83.266,98.59,15.324,0,0,0,0,0,1,,,
Clf5BfnM9Jw_006,Clf5BfnM9Jw,A,6,99.65,120.35,20.7,0,0,0,0,0,1,,,
Clf5BfnM9Jw_007,Clf5BfnM9Jw,B,7,121.73,128.222,6.492,0,0,0,0,0,1,,,
Clf5BfnM9Jw_008,Clf5BfnM9Jw,A,8,134.882,138.91,4.028,0,0,0,0,0,1,,,
D4tcSVKiT5s_000,D4tcSVKiT5s,B,0,0.0,29.438,29.438,0,0,0,0,0,1,,,
D4tcSVKiT5s_001,D4tcSVKiT5s,A,1,36.002,39.902,3.9,0,0,0,0,0,1,,,
DJBEpeA9Vrw_000,DJBEpeA9Vrw,A,0,0.898,12.35,11.452,0,0,0,0,0,1,,,
DJBEpeA9Vrw_001,DJBEpeA9Vrw,A,1,14.914,30.238,15.324,0,0,0,0,0,1,,,
DJBEpeA9Vrw_002,DJBEpeA9Vrw,A,2,32.898,37.054,4.156,0,0,0,0,0,1,,,
DJBEpeA9Vrw_003,DJBEpeA9Vrw,A,3,39.874,49.982,10.108,0,0,0,0,0,1,,,
DJBEpeA9Vrw_004,DJBEpeA9Vrw,A,4,52.834,67.582,14.748,0,0,0,0,0,1,,,
DJBEpeA9Vrw_005,DJBEpeA9Vrw,A,5,69.89,78.334,8.444,0,0,0,0,0,1,,,
DJBEpeA9Vrw_006,DJBEpeA9Vrw,A,6,81.89,90.526,8.636,0,0,0,0,0,1,,,
DJBEpeA9Vrw_007,DJBEpeA9Vrw,A,7,91.842,96.67,4.828,0,0,0,0,0,1,,,
DJBEpeA9Vrw_008,DJBEpeA9Vrw,A,8,97.218,103.39,6.172,0,0,0,0,0,1,,,
DJBEpeA9Vrw_009,DJBEpeA9Vrw,A,9,108.674,143.742,35.068,0,0,0,0,0,1,,,
DJBEpeA9Vrw_010,DJBEpeA9Vrw,A,10,145.794,175.39,29.596,0,0,0,0,0,1,,,
DJBEpeA9Vrw_011,DJBEpeA9Vrw,A,11,178.562,187.774,9.212,0,0,0,0,0,1,,,
DJBEpeA9Vrw_012,DJBEpeA9Vrw,A,12,188.77,195.87,7.1,0,0,0,0,0,1,,,
DJBEpeA9Vrw_013,DJBEpeA9Vrw,A,13,196.61,200.766,4.156,0,0,0,0,0,1,,,
DJBEpeA9Vrw_014,DJBEpeA9Vrw,A,14,203.586,226.59,23.004,0,0,0,0,0,1,,,
DJBEpeA9Vrw_015,DJBEpeA9Vrw,A,15,229.634,260.446,30.812,0,0,0,0,0,1,,,
DJBEpeA9Vrw_016,DJBEpeA9Vrw,A,16,262.594,290.27,27.676,0,0,0,0,0,1,,,
DJBEpeA9Vrw_017,DJBEpeA9Vrw,A,17,293.314,308.638,15.324,0,0,0,0,0,1,,,
DJBEpeA9Vrw_018,DJBEpeA9Vrw,A,18,311.234,332.734,21.5,0,0,0,0,0,1,,,
DJBEpeA9Vrw_019,DJBEpeA9Vrw,A,19,335.746,351.358,15.612,0,0,0,0,0,1,,,
DJBEpeA9Vrw_020,DJBEpeA9Vrw,A,20,351.906,360.286,8.38,0,0,0,0,0,1,,,
DJBEpeA9Vrw_021,DJBEpeA9Vrw,B,21,426.85,431.518,4.668,0,0,0,0,0,1,,,
DJBEpeA9Vrw_022,DJBEpeA9Vrw,A,22,436.93,440.958,4.028,0,0,0,0,0,1,,,
DKWM_Jesc2E_000,DKWM_Jesc2E,A,0,0.0,23.038,23.038,0,0,0,0,0,1,,,
DKWM_Jesc2E_001,DKWM_Jesc2E,B,1,23.81,30.59,6.78,0,0,0,0,0,1,,,
DKWM_Jesc2E_002,DKWM_Jesc2E,B,2,37.09,41.054,3.964,0,0,0,0,0,1,,,
DS1XikAPAvI_000,DS1XikAPAvI,A,0,0.834,14.814,13.98,0,0,0,0,0,1,,,
DS1XikAPAvI_001,DS1XikAPAvI,A,1,18.05,23.422,5.372,0,0,0,0,0,1,,,
DS1XikAPAvI_002,DS1XikAPAvI,A,2,25.794,30.974,5.18,0,0,0,0,0,1,,,
DS1XikAPAvI_003,DS1XikAPAvI,A,3,33.826,46.494,12.668,0,0,0,0,0,1,,,
DS1XikAPAvI_004,DS1XikAPAvI,A,4,48.93,54.622,5.692,0,0,0,0,0,1,,,
DS1XikAPAvI_005,DS1XikAPAvI,A,5,57.858,65.15,7.292,0,0,0,0,0,1,,,
DS1XikAPAvI_006,DS1XikAPAvI,C,6,66.338,70.494,4.156,0,0,0,0,0,1,,,
DS1XikAPAvI_007,DS1XikAPAvI,A,7,72.002,76.254,4.252,0,0,0,0,0,1,,,
DS1XikAPAvI_008,DS1XikAPAvI,A,8,78.05,92.254,14.204,0,0,0,0,0,1,,,
DS1XikAPAvI_009,DS1XikAPAvI,A,9,93.858,99.07,5.212,0,0,0,0,0,1,,,
DS1XikAPAvI_010,DS1XikAPAvI,A,10,100.418,107.102,6.684,0,0,0,0,0,1,,,
DS1XikAPAvI_011,DS1XikAPAvI,A,11,109.89,114.558,4.668,0,0,0,0,0,1,,,
DS1XikAPAvI_012,DS1XikAPAvI,A,12,115.49,120.606,5.116,0,0,0,0,0,1,,,
DS1XikAPAvI_013,DS1XikAPAvI,A,13,121.314,126.814,5.5,0,0,0,0,0,1,,,
DS1XikAPAvI_014,DS1XikAPAvI,B,14,129.25,135.774,6.524,0,0,0,0,0,1,,,
DS1XikAPAvI_015,DS1XikAPAvI,A,15,141.218,145.182,3.964,0,0,0,0,0,1,,,
DUsvDjI7DQY_000,DUsvDjI7DQY,C,0,509.218,511.678,2.46,0,0,0,0,0,1,,,
DUsvDjI7DQY_001,DUsvDjI7DQY,A,1,514.274,516.254,1.98,0,0,0,0,0,1,,,
DUsvDjI7DQY_002,DUsvDjI7DQY,B,2,634.594,641.022,6.428,0,0,0,0,0,1,,,
DUsvDjI7DQY_003,DUsvDjI7DQY,A,3,647.746,651.486,3.74,0,0,0,0,0,1,,,
DXevfNOda1Y_000,DXevfNOda1Y,A,0,0.0,22.846,22.846,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_001,DXevfNOda1Y,A,1,34.818,48.35,13.532,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_002,DXevfNOda1Y,A,2,55.97,67.454,11.484,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_003,DXevfNOda1Y,A,3,82.114,85.086,2.972,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_004,DXevfNOda1Y,A,4,85.602,96.19,10.588,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_005,DXevfNOda1Y,A,5,106.914,109.95,3.036,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_006,DXevfNOda1Y,A,6,114.178,116.766,2.588,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_007,DXevfNOda1Y,B,7,129.058,135.806,6.748,0,0,0,1,1,0,film_clip:李小龍,,
DXevfNOda1Y_008,DXevfNOda1Y,A,8,142.338,146.238,3.9,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_000,DcQSQOjoUvs,B,0,6.914,31.518,24.604,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_001,DcQSQOjoUvs,B,1,31.586,55.742,24.156,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_002,DcQSQOjoUvs,A,2,56.258,71.774,15.516,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_003,DcQSQOjoUvs,A,3,76.898,85.342,8.444,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_004,DcQSQOjoUvs,A,4,87.074,93.918,6.844,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_005,DcQSQOjoUvs,A,5,102.146,105.47,3.324,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_006,DcQSQOjoUvs,A,6,109.154,113.63,4.476,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_007,DcQSQOjoUvs,B,7,137.73,176.734,39.004,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_008,DcQSQOjoUvs,B,8,176.866,214.366,37.5,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_009,DcQSQOjoUvs,B,9,214.242,217.246,3.004,0,0,0,1,1,0,film_clip:李小龍,,
DcQSQOjoUvs_010,DcQSQOjoUvs,B,10,223.778,227.71,3.932,0,0,0,1,1,0,film_clip:李小龍,,
DlTr0cIV3pI_000,DlTr0cIV3pI,A,0,0.578,10.494,9.916,0,0,0,0,0,1,,,
DlTr0cIV3pI_001,DlTr0cIV3pI,A,1,12.45,20.446,7.996,0,0,0,0,0,1,,,
DlTr0cIV3pI_002,DlTr0cIV3pI,B,2,22.018,46.558,24.54,0,0,0,0,0,1,,,
DlTr0cIV3pI_003,DlTr0cIV3pI,B,3,46.53,62.974,16.444,0,0,0,0,0,1,,,
DlTr0cIV3pI_004,DlTr0cIV3pI,A,4,64.898,70.558,5.66,0,0,0,0,0,1,,,
DlTr0cIV3pI_005,DlTr0cIV3pI,A,5,71.33,73.086,1.756,0,0,0,0,0,1,,,
DlTr0cIV3pI_006,DlTr0cIV3pI,A,6,75.106,77.406,2.3,0,0,0,0,0,1,,,
DlTr0cIV3pI_007,DlTr0cIV3pI,C,7,78.114,84.702,6.588,0,0,0,0,0,1,,,
DlTr0cIV3pI_008,DlTr0cIV3pI,C,8,93.058,95.038,1.98,0,0,0,0,0,1,,,
DlTr0cIV3pI_009,DlTr0cIV3pI,B,9,96.674,102.846,6.172,0,0,0,0,0,1,,,
DlTr0cIV3pI_010,DlTr0cIV3pI,A,10,109.826,113.822,3.996,0,0,0,0,0,1,,,
Dx2wTJvIagk_000,Dx2wTJvIagk,A,0,0.962,4.638,3.676,0,0,0,0,0,1,,,
Dx2wTJvIagk_001,Dx2wTJvIagk,A,1,8.93,21.15,12.22,0,0,0,0,0,1,,,
Dx2wTJvIagk_002,Dx2wTJvIagk,A,2,25.442,37.79,12.348,0,0,0,0,0,1,,,
Dx2wTJvIagk_003,Dx2wTJvIagk,A,3,42.21,54.078,11.868,0,0,0,0,0,1,,,
Dx2wTJvIagk_004,Dx2wTJvIagk,A,4,58.69,84.542,25.852,0,0,0,0,0,1,,,
Dx2wTJvIagk_005,Dx2wTJvIagk,B,5,244.994,251.486,6.492,0,0,0,0,0,1,,,
Dx2wTJvIagk_006,Dx2wTJvIagk,A,6,257.954,261.918,3.964,0,0,0,0,0,1,,,
DxIZchf4AhY_000,DxIZchf4AhY,A,0,0.0,12.446,12.446,0,0,0,0,0,1,,,
DxIZchf4AhY_001,DxIZchf4AhY,A,1,37.794,41.47,3.676,0,0,0,0,0,1,,,
DxIZchf4AhY_002,DxIZchf4AhY,A,2,48.29,62.846,14.556,0,0,0,0,0,1,,,
DxIZchf4AhY_003,DxIZchf4AhY,C,3,63.362,74.686,11.324,0,0,0,0,0,1,,,
DxIZchf4AhY_004,DxIZchf4AhY,A,4,84.706,90.27,5.564,0,0,0,0,0,1,,,
DxIZchf4AhY_005,DxIZchf4AhY,A,5,98.658,123.774,25.116,0,0,0,0,0,1,,,
DxIZchf4AhY_006,DxIZchf4AhY,A,6,152.322,164.19,11.868,0,0,0,0,0,1,,,
DxIZchf4AhY_007,DxIZchf4AhY,B,7,179.234,195.774,16.54,0,0,0,0,0,1,,,
DxIZchf4AhY_008,DxIZchf4AhY,C,8,196.034,228.03,31.996,0,0,0,0,0,1,,,
DxIZchf4AhY_009,DxIZchf4AhY,C,9,227.874,245.886,18.012,0,0,0,0,0,1,,,
DxIZchf4AhY_010,DxIZchf4AhY,B,10,247.074,253.822,6.748,0,0,0,0,0,1,,0.0118888951838016,0
DxIZchf4AhY_011,DxIZchf4AhY,A,11,260.354,264.254,3.9,0,0,0,0,0,1,,,
E38mAVkj75o_000,E38mAVkj75o,B,0,0.0,37.086,37.086,0,0,0,0,0,1,,,
E38mAVkj75o_001,E38mAVkj75o,B,1,37.474,63.55,26.076,0,0,0,0,0,1,,,
E38mAVkj75o_002,E38mAVkj75o,A,2,64.898,66.526,1.628,0,0,0,0,0,1,,,
